-937 	238 	122 	64 	36 	22 	16 	
-936 	238 	122 	64 	36 	22 	16 	
-935 	237 	121 	64 	36 	22 	16 	
-934 	237 	121 	64 	36 	22 	16 	
-933 	237 	121 	64 	36 	22 	16 	
-932 	237 	121 	64 	36 	22 	16 	
-931 	236 	121 	64 	36 	22 	16 	
-930 	236 	121 	64 	36 	22 	16 	
-929 	236 	121 	64 	36 	22 	16 	
-928 	236 	121 	64 	36 	22 	16 	
-927 	235 	120 	63 	35 	22 	16 	
-926 	235 	120 	63 	35 	22 	16 	
-925 	235 	120 	63 	35 	22 	16 	
-924 	235 	120 	63 	35 	22 	16 	
-923 	234 	120 	63 	35 	22 	16 	
-922 	234 	120 	63 	35 	22 	16 	
-921 	234 	120 	63 	35 	22 	16 	
-920 	234 	120 	63 	35 	22 	16 	
-919 	233 	119 	63 	35 	22 	16 	
-918 	233 	119 	63 	35 	22 	16 	
-917 	233 	119 	63 	35 	22 	16 	
-916 	233 	119 	63 	35 	22 	16 	
-915 	232 	119 	63 	35 	22 	16 	
-914 	232 	119 	63 	35 	22 	16 	
-913 	232 	119 	63 	35 	22 	16 	
-912 	232 	119 	63 	35 	22 	16 	
-911 	231 	118 	62 	35 	22 	16 	
-910 	231 	118 	62 	35 	22 	16 	
-909 	231 	118 	62 	35 	22 	16 	
-908 	231 	118 	62 	35 	22 	16 	
-907 	230 	118 	62 	35 	22 	16 	
-906 	230 	118 	62 	35 	22 	16 	
-905 	230 	118 	62 	35 	22 	16 	
-904 	230 	118 	62 	35 	22 	16 	
-903 	229 	117 	62 	35 	22 	16 	
-902 	229 	117 	62 	35 	22 	16 	
-901 	229 	117 	62 	35 	22 	16 	
-900 	229 	117 	62 	35 	22 	16 	
-899 	228 	117 	62 	35 	22 	16 	
-898 	228 	117 	62 	35 	22 	16 	
-897 	228 	117 	62 	35 	22 	16 	
-896 	228 	117 	62 	35 	22 	16 	
-895 	227 	116 	61 	34 	21 	15 	
-894 	227 	116 	61 	34 	21 	15 	
-893 	227 	116 	61 	34 	21 	15 	
-892 	227 	116 	61 	34 	21 	15 	
-891 	226 	116 	61 	34 	21 	15 	
-890 	226 	116 	61 	34 	21 	15 	
-889 	226 	116 	61 	34 	21 	15 	
-888 	226 	116 	61 	34 	21 	15 	
-887 	225 	115 	61 	34 	21 	15 	
-886 	225 	115 	61 	34 	21 	15 	
-885 	225 	115 	61 	34 	21 	15 	
-884 	225 	115 	61 	34 	21 	15 	
-883 	224 	115 	61 	34 	21 	15 	
-882 	224 	115 	61 	34 	21 	15 	
-881 	224 	115 	61 	34 	21 	15 	
-880 	224 	115 	61 	34 	21 	15 	
-879 	223 	114 	60 	34 	21 	15 	
-878 	223 	114 	60 	34 	21 	15 	
-877 	223 	114 	60 	34 	21 	15 	
-876 	223 	114 	60 	34 	21 	15 	
-875 	222 	114 	60 	34 	21 	15 	
-874 	222 	114 	60 	34 	21 	15 	
-873 	222 	114 	60 	34 	21 	15 	
-872 	222 	114 	60 	34 	21 	15 	
-871 	221 	113 	60 	34 	21 	15 	
-870 	221 	113 	60 	34 	21 	15 	
-869 	221 	113 	60 	34 	21 	15 	
-868 	221 	113 	60 	34 	21 	15 	
-867 	220 	113 	60 	34 	21 	15 	
-866 	220 	113 	60 	34 	21 	15 	
-865 	220 	113 	60 	34 	21 	15 	
-864 	220 	113 	60 	34 	21 	15 	
-863 	219 	112 	59 	33 	21 	15 	
-862 	219 	112 	59 	33 	21 	15 	
-861 	219 	112 	59 	33 	21 	15 	
-860 	219 	112 	59 	33 	21 	15 	
-859 	218 	112 	59 	33 	21 	15 	
-858 	218 	112 	59 	33 	21 	15 	
-857 	218 	112 	59 	33 	21 	15 	
-856 	218 	112 	59 	33 	21 	15 	
-855 	217 	111 	59 	33 	21 	15 	
-854 	217 	111 	59 	33 	21 	15 	
-853 	217 	111 	59 	33 	21 	15 	
-852 	217 	111 	59 	33 	21 	15 	
-851 	216 	111 	59 	33 	21 	15 	
-850 	216 	111 	59 	33 	21 	15 	
-849 	216 	111 	59 	33 	21 	15 	
-848 	216 	111 	59 	33 	21 	15 	
-847 	215 	110 	58 	33 	21 	15 	
-846 	215 	110 	58 	33 	21 	15 	
-845 	215 	110 	58 	33 	21 	15 	
-844 	215 	110 	58 	33 	21 	15 	
-843 	214 	110 	58 	33 	21 	15 	
-842 	214 	110 	58 	33 	21 	15 	
-841 	214 	110 	58 	33 	21 	15 	
-840 	214 	110 	58 	33 	21 	15 	
-839 	213 	109 	58 	33 	21 	15 	
-838 	213 	109 	58 	33 	21 	15 	
-837 	213 	109 	58 	33 	21 	15 	
-836 	213 	109 	58 	33 	21 	15 	
-835 	212 	109 	58 	33 	21 	15 	
-834 	212 	109 	58 	33 	21 	15 	
-833 	212 	109 	58 	33 	21 	15 	
-832 	212 	109 	58 	33 	21 	15 	
-831 	211 	108 	57 	32 	20 	15 	
-830 	211 	108 	57 	32 	20 	15 	
-829 	211 	108 	57 	32 	20 	15 	
-828 	211 	108 	57 	32 	20 	15 	
-827 	210 	108 	57 	32 	20 	15 	
-826 	210 	108 	57 	32 	20 	15 	
-825 	210 	108 	57 	32 	20 	15 	
-824 	210 	108 	57 	32 	20 	15 	
-823 	209 	107 	57 	32 	20 	15 	
-822 	209 	107 	57 	32 	20 	15 	
-821 	209 	107 	57 	32 	20 	15 	
-820 	209 	107 	57 	32 	20 	15 	
-819 	208 	107 	57 	32 	20 	15 	
-818 	208 	107 	57 	32 	20 	15 	
-817 	208 	107 	57 	32 	20 	15 	
-816 	208 	107 	57 	32 	20 	15 	
-815 	207 	106 	56 	32 	20 	15 	
-814 	207 	106 	56 	32 	20 	15 	
-813 	207 	106 	56 	32 	20 	15 	
-812 	207 	106 	56 	32 	20 	15 	
-811 	206 	106 	56 	32 	20 	15 	
-810 	206 	106 	56 	32 	20 	15 	
-809 	206 	106 	56 	32 	20 	15 	
-808 	206 	106 	56 	32 	20 	15 	
-807 	205 	105 	56 	32 	20 	15 	
-806 	205 	105 	56 	32 	20 	15 	
-805 	205 	105 	56 	32 	20 	15 	
-804 	205 	105 	56 	32 	20 	15 	
-803 	204 	105 	56 	32 	20 	15 	
-802 	204 	105 	56 	32 	20 	15 	
-801 	204 	105 	56 	32 	20 	15 	
-800 	204 	105 	56 	32 	20 	15 	
-799 	203 	104 	55 	31 	20 	15 	
-798 	203 	104 	55 	31 	20 	15 	
-797 	203 	104 	55 	31 	20 	15 	
-796 	203 	104 	55 	31 	20 	15 	
-795 	202 	104 	55 	31 	20 	15 	
-794 	202 	104 	55 	31 	20 	15 	
-793 	202 	104 	55 	31 	20 	15 	
-792 	202 	104 	55 	31 	20 	15 	
-791 	201 	103 	55 	31 	20 	15 	
-790 	201 	103 	55 	31 	20 	15 	
-789 	201 	103 	55 	31 	20 	15 	
-788 	201 	103 	55 	31 	20 	15 	
-787 	200 	103 	55 	31 	20 	15 	
-786 	200 	103 	55 	31 	20 	15 	
-785 	200 	103 	55 	31 	20 	15 	
-784 	200 	103 	55 	31 	20 	15 	
-783 	199 	102 	54 	31 	20 	15 	
-782 	199 	102 	54 	31 	20 	15 	
-781 	199 	102 	54 	31 	20 	15 	
-780 	199 	102 	54 	31 	20 	15 	
-779 	198 	102 	54 	31 	20 	15 	
-778 	198 	102 	54 	31 	20 	15 	
-777 	198 	102 	54 	31 	20 	15 	
-776 	198 	102 	54 	31 	20 	15 	
-775 	197 	101 	54 	31 	20 	15 	
-774 	197 	101 	54 	31 	20 	15 	
-773 	197 	101 	54 	31 	20 	15 	
-772 	197 	101 	54 	31 	20 	15 	
-771 	196 	101 	54 	31 	20 	15 	
-770 	196 	101 	54 	31 	20 	15 	
-769 	196 	101 	54 	31 	20 	15 	
-768 	196 	101 	54 	31 	20 	15 	
-767 	195 	100 	53 	30 	19 	14 	
-766 	195 	100 	53 	30 	19 	14 	
-765 	195 	100 	53 	30 	19 	14 	
-764 	195 	100 	53 	30 	19 	14 	
-763 	194 	100 	53 	30 	19 	14 	
-762 	194 	100 	53 	30 	19 	14 	
-761 	194 	100 	53 	30 	19 	14 	
-760 	194 	100 	53 	30 	19 	14 	
-759 	193 	99 	53 	30 	19 	14 	
-758 	193 	99 	53 	30 	19 	14 	
-757 	193 	99 	53 	30 	19 	14 	
-756 	193 	99 	53 	30 	19 	14 	
-755 	192 	99 	53 	30 	19 	14 	
-754 	192 	99 	53 	30 	19 	14 	
-753 	192 	99 	53 	30 	19 	14 	
-752 	192 	99 	53 	30 	19 	14 	
-751 	191 	98 	52 	30 	19 	14 	
-750 	191 	98 	52 	30 	19 	14 	
-749 	191 	98 	52 	30 	19 	14 	
-748 	191 	98 	52 	30 	19 	14 	
-747 	190 	98 	52 	30 	19 	14 	
-746 	190 	98 	52 	30 	19 	14 	
-745 	190 	98 	52 	30 	19 	14 	
-744 	190 	98 	52 	30 	19 	14 	
-743 	189 	97 	52 	30 	19 	14 	
-742 	189 	97 	52 	30 	19 	14 	
-741 	189 	97 	52 	30 	19 	14 	
-740 	189 	97 	52 	30 	19 	14 	
-739 	188 	97 	52 	30 	19 	14 	
-738 	188 	97 	52 	30 	19 	14 	
-737 	188 	97 	52 	30 	19 	14 	
-736 	188 	97 	52 	30 	19 	14 	
-735 	187 	96 	51 	29 	19 	14 	
-734 	187 	96 	51 	29 	19 	14 	
-733 	187 	96 	51 	29 	19 	14 	
-732 	187 	96 	51 	29 	19 	14 	
-731 	186 	96 	51 	29 	19 	14 	
-730 	186 	96 	51 	29 	19 	14 	
-729 	186 	96 	51 	29 	19 	14 	
-728 	186 	96 	51 	29 	19 	14 	
-727 	185 	95 	51 	29 	19 	14 	
-726 	185 	95 	51 	29 	19 	14 	
-725 	185 	95 	51 	29 	19 	14 	
-724 	185 	95 	51 	29 	19 	14 	
-723 	184 	95 	51 	29 	19 	14 	
-722 	184 	95 	51 	29 	19 	14 	
-721 	184 	95 	51 	29 	19 	14 	
-720 	184 	95 	51 	29 	19 	14 	
-719 	183 	94 	50 	29 	19 	14 	
-718 	183 	94 	50 	29 	19 	14 	
-717 	183 	94 	50 	29 	19 	14 	
-716 	183 	94 	50 	29 	19 	14 	
-715 	182 	94 	50 	29 	19 	14 	
-714 	182 	94 	50 	29 	19 	14 	
-713 	182 	94 	50 	29 	19 	14 	
-712 	182 	94 	50 	29 	19 	14 	
-711 	181 	93 	50 	29 	19 	14 	
-710 	181 	93 	50 	29 	19 	14 	
-709 	181 	93 	50 	29 	19 	14 	
-708 	181 	93 	50 	29 	19 	14 	
-707 	180 	93 	50 	29 	19 	14 	
-706 	180 	93 	50 	29 	19 	14 	
-705 	180 	93 	50 	29 	19 	14 	
-704 	180 	93 	50 	29 	19 	14 	
-703 	179 	92 	49 	28 	18 	14 	
-702 	179 	92 	49 	28 	18 	14 	
-701 	179 	92 	49 	28 	18 	14 	
-700 	179 	92 	49 	28 	18 	14 	
-699 	178 	92 	49 	28 	18 	14 	
-698 	178 	92 	49 	28 	18 	14 	
-697 	178 	92 	49 	28 	18 	14 	
-696 	178 	92 	49 	28 	18 	14 	
-695 	177 	91 	49 	28 	18 	14 	
-694 	177 	91 	49 	28 	18 	14 	
-693 	177 	91 	49 	28 	18 	14 	
-692 	177 	91 	49 	28 	18 	14 	
-691 	176 	91 	49 	28 	18 	14 	
-690 	176 	91 	49 	28 	18 	14 	
-689 	176 	91 	49 	28 	18 	14 	
-688 	176 	91 	49 	28 	18 	14 	
-687 	175 	90 	48 	28 	18 	14 	
-686 	175 	90 	48 	28 	18 	14 	
-685 	175 	90 	48 	28 	18 	14 	
-684 	175 	90 	48 	28 	18 	14 	
-683 	174 	90 	48 	28 	18 	14 	
-682 	174 	90 	48 	28 	18 	14 	
-681 	174 	90 	48 	28 	18 	14 	
-680 	174 	90 	48 	28 	18 	14 	
-679 	173 	89 	48 	28 	18 	14 	
-678 	173 	89 	48 	28 	18 	14 	
-677 	173 	89 	48 	28 	18 	14 	
-676 	173 	89 	48 	28 	18 	14 	
-675 	172 	89 	48 	28 	18 	14 	
-674 	172 	89 	48 	28 	18 	14 	
-673 	172 	89 	48 	28 	18 	14 	
-672 	172 	89 	48 	28 	18 	14 	
-671 	171 	88 	47 	27 	18 	14 	
-670 	171 	88 	47 	27 	18 	14 	
-669 	171 	88 	47 	27 	18 	14 	
-668 	171 	88 	47 	27 	18 	14 	
-667 	170 	88 	47 	27 	18 	14 	
-666 	170 	88 	47 	27 	18 	14 	
-665 	170 	88 	47 	27 	18 	14 	
-664 	170 	88 	47 	27 	18 	14 	
-663 	169 	87 	47 	27 	18 	14 	
-662 	169 	87 	47 	27 	18 	14 	
-661 	169 	87 	47 	27 	18 	14 	
-660 	169 	87 	47 	27 	18 	14 	
-659 	168 	87 	47 	27 	18 	14 	
-658 	168 	87 	47 	27 	18 	14 	
-657 	168 	87 	47 	27 	18 	14 	
-656 	168 	87 	47 	27 	18 	14 	
-655 	167 	86 	46 	27 	18 	14 	
-654 	167 	86 	46 	27 	18 	14 	
-653 	167 	86 	46 	27 	18 	14 	
-652 	167 	86 	46 	27 	18 	14 	
-651 	166 	86 	46 	27 	18 	14 	
-650 	166 	86 	46 	27 	18 	14 	
-649 	166 	86 	46 	27 	18 	14 	
-648 	166 	86 	46 	27 	18 	14 	
-647 	165 	85 	46 	27 	18 	14 	
-646 	165 	85 	46 	27 	18 	14 	
-645 	165 	85 	46 	27 	18 	14 	
-644 	165 	85 	46 	27 	18 	14 	
-643 	164 	85 	46 	27 	18 	14 	
-642 	164 	85 	46 	27 	18 	14 	
-641 	164 	85 	46 	27 	18 	14 	
-640 	164 	85 	46 	27 	18 	14 	
-639 	163 	84 	45 	26 	17 	13 	
-638 	163 	84 	45 	26 	17 	13 	
-637 	163 	84 	45 	26 	17 	13 	
-636 	163 	84 	45 	26 	17 	13 	
-635 	162 	84 	45 	26 	17 	13 	
-634 	162 	84 	45 	26 	17 	13 	
-633 	162 	84 	45 	26 	17 	13 	
-632 	162 	84 	45 	26 	17 	13 	
-631 	161 	83 	45 	26 	17 	13 	
-630 	161 	83 	45 	26 	17 	13 	
-629 	161 	83 	45 	26 	17 	13 	
-628 	161 	83 	45 	26 	17 	13 	
-627 	160 	83 	45 	26 	17 	13 	
-626 	160 	83 	45 	26 	17 	13 	
-625 	160 	83 	45 	26 	17 	13 	
-624 	160 	83 	45 	26 	17 	13 	
-623 	159 	82 	44 	26 	17 	13 	
-622 	159 	82 	44 	26 	17 	13 	
-621 	159 	82 	44 	26 	17 	13 	
-620 	159 	82 	44 	26 	17 	13 	
-619 	158 	82 	44 	26 	17 	13 	
-618 	158 	82 	44 	26 	17 	13 	
-617 	158 	82 	44 	26 	17 	13 	
-616 	158 	82 	44 	26 	17 	13 	
-615 	157 	81 	44 	26 	17 	13 	
-614 	157 	81 	44 	26 	17 	13 	
-613 	157 	81 	44 	26 	17 	13 	
-612 	157 	81 	44 	26 	17 	13 	
-611 	156 	81 	44 	26 	17 	13 	
-610 	156 	81 	44 	26 	17 	13 	
-609 	156 	81 	44 	26 	17 	13 	
-608 	156 	81 	44 	26 	17 	13 	
-607 	155 	80 	43 	25 	17 	13 	
-606 	155 	80 	43 	25 	17 	13 	
-605 	155 	80 	43 	25 	17 	13 	
-604 	155 	80 	43 	25 	17 	13 	
-603 	154 	80 	43 	25 	17 	13 	
-602 	154 	80 	43 	25 	17 	13 	
-601 	154 	80 	43 	25 	17 	13 	
-600 	154 	80 	43 	25 	17 	13 	
-599 	153 	79 	43 	25 	17 	13 	
-598 	153 	79 	43 	25 	17 	13 	
-597 	153 	79 	43 	25 	17 	13 	
-596 	153 	79 	43 	25 	17 	13 	
-595 	152 	79 	43 	25 	17 	13 	
-594 	152 	79 	43 	25 	17 	13 	
-593 	152 	79 	43 	25 	17 	13 	
-592 	152 	79 	43 	25 	17 	13 	
-591 	151 	78 	42 	25 	17 	13 	
-590 	151 	78 	42 	25 	17 	13 	
-589 	151 	78 	42 	25 	17 	13 	
-588 	151 	78 	42 	25 	17 	13 	
-587 	150 	78 	42 	25 	17 	13 	
-586 	150 	78 	42 	25 	17 	13 	
-585 	150 	78 	42 	25 	17 	13 	
-584 	150 	78 	42 	25 	17 	13 	
-583 	149 	77 	42 	25 	17 	13 	
-582 	149 	77 	42 	25 	17 	13 	
-581 	149 	77 	42 	25 	17 	13 	
-580 	149 	77 	42 	25 	17 	13 	
-579 	148 	77 	42 	25 	17 	13 	
-578 	148 	77 	42 	25 	17 	13 	
-577 	148 	77 	42 	25 	17 	13 	
-576 	148 	77 	42 	25 	17 	13 	
-575 	147 	76 	41 	24 	16 	13 	
-574 	147 	76 	41 	24 	16 	13 	
-573 	147 	76 	41 	24 	16 	13 	
-572 	147 	76 	41 	24 	16 	13 	
-571 	146 	76 	41 	24 	16 	13 	
-570 	146 	76 	41 	24 	16 	13 	
-569 	146 	76 	41 	24 	16 	13 	
-568 	146 	76 	41 	24 	16 	13 	
-567 	145 	75 	41 	24 	16 	13 	
-566 	145 	75 	41 	24 	16 	13 	
-565 	145 	75 	41 	24 	16 	13 	
-564 	145 	75 	41 	24 	16 	13 	
-563 	144 	75 	41 	24 	16 	13 	
-562 	144 	75 	41 	24 	16 	13 	
-561 	144 	75 	41 	24 	16 	13 	
-560 	144 	75 	41 	24 	16 	13 	
-559 	143 	74 	40 	24 	16 	13 	
-558 	143 	74 	40 	24 	16 	13 	
-557 	143 	74 	40 	24 	16 	13 	
-556 	143 	74 	40 	24 	16 	13 	
-555 	142 	74 	40 	24 	16 	13 	
-554 	142 	74 	40 	24 	16 	13 	
-553 	142 	74 	40 	24 	16 	13 	
-552 	142 	74 	40 	24 	16 	13 	
-551 	141 	73 	40 	24 	16 	13 	
-550 	141 	73 	40 	24 	16 	13 	
-549 	141 	73 	40 	24 	16 	13 	
-548 	141 	73 	40 	24 	16 	13 	
-547 	140 	73 	40 	24 	16 	13 	
-546 	140 	73 	40 	24 	16 	13 	
-545 	140 	73 	40 	24 	16 	13 	
-544 	140 	73 	40 	24 	16 	13 	
-543 	139 	72 	39 	23 	16 	13 	
-542 	139 	72 	39 	23 	16 	13 	
-541 	139 	72 	39 	23 	16 	13 	
-540 	139 	72 	39 	23 	16 	13 	
-539 	138 	72 	39 	23 	16 	13 	
-538 	138 	72 	39 	23 	16 	13 	
-537 	138 	72 	39 	23 	16 	13 	
-536 	138 	72 	39 	23 	16 	13 	
-535 	137 	71 	39 	23 	16 	13 	
-534 	137 	71 	39 	23 	16 	13 	
-533 	137 	71 	39 	23 	16 	13 	
-532 	137 	71 	39 	23 	16 	13 	
-531 	136 	71 	39 	23 	16 	13 	
-530 	136 	71 	39 	23 	16 	13 	
-529 	136 	71 	39 	23 	16 	13 	
-528 	136 	71 	39 	23 	16 	13 	
-527 	135 	70 	38 	23 	16 	13 	
-526 	135 	70 	38 	23 	16 	13 	
-525 	135 	70 	38 	23 	16 	13 	
-524 	135 	70 	38 	23 	16 	13 	
-523 	134 	70 	38 	23 	16 	13 	
-522 	134 	70 	38 	23 	16 	13 	
-521 	134 	70 	38 	23 	16 	13 	
-520 	134 	70 	38 	23 	16 	13 	
-519 	133 	69 	38 	23 	16 	13 	
-518 	133 	69 	38 	23 	16 	13 	
-517 	133 	69 	38 	23 	16 	13 	
-516 	133 	69 	38 	23 	16 	13 	
-515 	132 	69 	38 	23 	16 	13 	
-514 	132 	69 	38 	23 	16 	13 	
-513 	132 	69 	38 	23 	16 	13 	
-512 	132 	69 	38 	23 	16 	13 	
-511 	131 	68 	37 	22 	15 	12 	
-510 	131 	68 	37 	22 	15 	12 	
-509 	131 	68 	37 	22 	15 	12 	
-508 	131 	68 	37 	22 	15 	12 	
-507 	130 	68 	37 	22 	15 	12 	
-506 	130 	68 	37 	22 	15 	12 	
-505 	130 	68 	37 	22 	15 	12 	
-504 	130 	68 	37 	22 	15 	12 	
-503 	129 	67 	37 	22 	15 	12 	
-502 	129 	67 	37 	22 	15 	12 	
-501 	129 	67 	37 	22 	15 	12 	
-500 	129 	67 	37 	22 	15 	12 	
-499 	128 	67 	37 	22 	15 	12 	
-498 	128 	67 	37 	22 	15 	12 	
-497 	128 	67 	37 	22 	15 	12 	
-496 	128 	67 	37 	22 	15 	12 	
-495 	127 	66 	36 	22 	15 	12 	
-494 	127 	66 	36 	22 	15 	12 	
-493 	127 	66 	36 	22 	15 	12 	
-492 	127 	66 	36 	22 	15 	12 	
-491 	126 	66 	36 	22 	15 	12 	
-490 	126 	66 	36 	22 	15 	12 	
-489 	126 	66 	36 	22 	15 	12 	
-488 	126 	66 	36 	22 	15 	12 	
-487 	125 	65 	36 	22 	15 	12 	
-486 	125 	65 	36 	22 	15 	12 	
-485 	125 	65 	36 	22 	15 	12 	
-484 	125 	65 	36 	22 	15 	12 	
-483 	124 	65 	36 	22 	15 	12 	
-482 	124 	65 	36 	22 	15 	12 	
-481 	124 	65 	36 	22 	15 	12 	
-480 	124 	65 	36 	22 	15 	12 	
-479 	123 	64 	35 	21 	15 	12 	
-478 	123 	64 	35 	21 	15 	12 	
-477 	123 	64 	35 	21 	15 	12 	
-476 	123 	64 	35 	21 	15 	12 	
-475 	122 	64 	35 	21 	15 	12 	
-474 	122 	64 	35 	21 	15 	12 	
-473 	122 	64 	35 	21 	15 	12 	
-472 	122 	64 	35 	21 	15 	12 	
-471 	121 	63 	35 	21 	15 	12 	
-470 	121 	63 	35 	21 	15 	12 	
-469 	121 	63 	35 	21 	15 	12 	
-468 	121 	63 	35 	21 	15 	12 	
-467 	120 	63 	35 	21 	15 	12 	
-466 	120 	63 	35 	21 	15 	12 	
-465 	120 	63 	35 	21 	15 	12 	
-464 	120 	63 	35 	21 	15 	12 	
-463 	119 	62 	34 	21 	15 	12 	
-462 	119 	62 	34 	21 	15 	12 	
-461 	119 	62 	34 	21 	15 	12 	
-460 	119 	62 	34 	21 	15 	12 	
-459 	118 	62 	34 	21 	15 	12 	
-458 	118 	62 	34 	21 	15 	12 	
-457 	118 	62 	34 	21 	15 	12 	
-456 	118 	62 	34 	21 	15 	12 	
-455 	117 	61 	34 	21 	15 	12 	
-454 	117 	61 	34 	21 	15 	12 	
-453 	117 	61 	34 	21 	15 	12 	
-452 	117 	61 	34 	21 	15 	12 	
-451 	116 	61 	34 	21 	15 	12 	
-450 	116 	61 	34 	21 	15 	12 	
-449 	116 	61 	34 	21 	15 	12 	
-448 	116 	61 	34 	21 	15 	12 	
-447 	115 	60 	33 	20 	14 	12 	
-446 	115 	60 	33 	20 	14 	12 	
-445 	115 	60 	33 	20 	14 	12 	
-444 	115 	60 	33 	20 	14 	12 	
-443 	114 	60 	33 	20 	14 	12 	
-442 	114 	60 	33 	20 	14 	12 	
-441 	114 	60 	33 	20 	14 	12 	
-440 	114 	60 	33 	20 	14 	12 	
-439 	113 	59 	33 	20 	14 	12 	
-438 	113 	59 	33 	20 	14 	12 	
-437 	113 	59 	33 	20 	14 	12 	
-436 	113 	59 	33 	20 	14 	12 	
-435 	112 	59 	33 	20 	14 	12 	
-434 	112 	59 	33 	20 	14 	12 	
-433 	112 	59 	33 	20 	14 	12 	
-432 	112 	59 	33 	20 	14 	12 	
-431 	111 	58 	32 	20 	14 	12 	
-430 	111 	58 	32 	20 	14 	12 	
-429 	111 	58 	32 	20 	14 	12 	
-428 	111 	58 	32 	20 	14 	12 	
-427 	110 	58 	32 	20 	14 	12 	
-426 	110 	58 	32 	20 	14 	12 	
-425 	110 	58 	32 	20 	14 	12 	
-424 	110 	58 	32 	20 	14 	12 	
-423 	109 	57 	32 	20 	14 	12 	
-422 	109 	57 	32 	20 	14 	12 	
-421 	109 	57 	32 	20 	14 	12 	
-420 	109 	57 	32 	20 	14 	12 	
-419 	108 	57 	32 	20 	14 	12 	
-418 	108 	57 	32 	20 	14 	12 	
-417 	108 	57 	32 	20 	14 	12 	
